Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2012-03-18,@,Nevada,L,22,55,.400,8,25,.320,15,17,.882,5,27,13,6,1,16,22,,24,48,.500,3,10,.300,24,32,.750,6,32,12,4,2,14,16
2012-11-09,@,Purdue,W,24,57,.421,2,10,.200,20,25,.800,7,32,12,3,1,8,15,,28,61,.459,2,16,.125,7,15,.467,9,31,16,4,4,9,20
2012-11-13,,George Mason,W,16,38,.421,7,12,.583,22,29,.759,8,31,13,5,5,16,16,,22,55,.400,7,17,.412,5,12,.417,9,24,9,8,2,11,25
2012-11-16,@,Niagara,W,31,59,.525,9,18,.500,17,22,.773,9,37,16,0,4,5,17,,22,63,.349,9,30,.300,18,24,.750,9,28,14,1,2,3,19
2012-11-17,N,New Mexico State,W,24,49,.490,3,9,.333,11,14,.786,3,30,14,6,5,9,19,,14,48,.292,6,17,.353,15,26,.577,7,23,10,9,4,10,17
2012-11-18,N,West Alabama,W,24,52,.462,4,11,.364,17,25,.680,8,33,12,6,5,9,9,,19,56,.339,7,19,.368,7,12,.583,11,32,12,2,3,15,18
2012-11-23,@,Penn State,L,16,41,.390,5,18,.278,20,25,.800,3,31,7,3,5,13,19,,22,57,.386,7,19,.368,9,20,.450,11,33,9,8,3,7,19
2012-11-27,,Dartmouth,W,16,44,.364,1,8,.125,29,34,.853,8,37,8,4,6,12,12,,16,53,.302,11,27,.407,6,8,.750,3,22,12,4,2,12,26
2012-12-01,@,Columbia,W,25,63,.397,3,12,.250,12,20,.600,11,39,8,2,3,4,15,,19,57,.333,4,16,.250,15,15,1.000,6,33,9,1,4,7,21
2012-12-04,,Kent State,W,29,53,.547,7,18,.389,11,14,.786,10,31,17,5,4,12,15,,20,51,.392,7,15,.467,13,16,.813,8,21,11,5,1,10,14
2012-12-15,,La Salle,W,28,56,.500,4,8,.500,14,17,.824,9,37,13,2,4,9,12,,24,62,.387,4,14,.286,14,16,.875,9,27,3,6,4,6,17
2012-12-17,@,Saint Francis (PA),W,27,49,.551,6,13,.462,16,23,.696,8,41,15,4,6,14,14,,16,54,.296,3,23,.130,14,18,.778,5,22,11,7,0,8,18
2012-12-19,,Marist,W,23,56,.411,4,12,.333,21,30,.700,4,32,16,6,6,6,16,,22,60,.367,5,18,.278,16,17,.941,6,30,10,3,1,10,24
2012-12-22,@,Princeton,L,23,49,.469,5,13,.385,16,23,.696,6,25,10,2,2,7,19,,26,51,.510,11,25,.440,16,19,.842,7,30,17,1,2,3,18
2012-12-28,@,Loyola (MD),W,26,53,.491,1,8,.125,13,14,.929,8,31,14,4,3,9,11,,20,56,.357,1,12,.083,5,11,.455,8,26,8,5,2,10,14
2013-01-02,@,Cornell,W,28,45,.622,7,15,.467,9,13,.692,3,32,20,4,5,14,14,,20,55,.364,8,24,.333,8,18,.444,6,18,13,12,1,9,18
2013-01-05,@,Missouri,L,26,62,.419,7,16,.438,5,11,.455,12,35,14,2,4,11,15,,27,63,.429,5,13,.385,7,12,.583,13,38,8,5,3,8,12
2013-01-12,,Army,W,28,58,.483,6,14,.429,14,16,.875,8,33,19,5,6,9,17,,20,53,.377,7,19,.368,8,11,.727,5,24,12,3,4,15,16
2013-01-16,@,Colgate,W,25,55,.455,5,11,.455,18,22,.818,9,30,10,10,9,8,7,,26,61,.426,3,12,.250,4,4,1.000,8,28,10,2,3,14,16
2013-01-19,,Lafayette,W,29,65,.446,2,6,.333,6,12,.500,14,42,14,1,4,6,11,,19,55,.345,1,13,.077,12,17,.706,6,27,8,5,4,6,14
2013-01-23,,Lehigh,L,26,58,.448,2,14,.143,8,13,.615,5,37,15,2,8,8,13,,21,59,.356,10,18,.556,13,21,.619,6,30,10,4,4,4,12
2013-01-26,@,Holy Cross,W,20,43,.465,2,5,.400,23,32,.719,5,28,13,1,4,7,19,,18,53,.340,5,16,.313,17,20,.850,7,28,8,2,3,10,24
2013-01-30,@,American,W,22,52,.423,1,10,.100,11,24,.458,10,32,8,3,3,11,16,,22,46,.478,4,9,.444,7,13,.538,5,29,9,3,2,10,17
2013-02-02,,Navy,W,23,49,.469,7,19,.368,16,19,.842,9,43,16,1,3,20,18,,19,60,.317,6,15,.400,10,11,.909,5,18,8,5,1,8,19
2013-02-09,@,Army,W,20,51,.392,7,19,.368,13,16,.813,7,31,13,5,7,9,13,,21,55,.382,5,15,.333,11,14,.786,7,27,7,3,1,11,17
2013-02-13,,Colgate,W,29,61,.475,5,15,.333,6,11,.545,10,30,16,5,2,7,18,,22,46,.478,4,15,.267,13,21,.619,7,31,8,6,1,14,19
2013-02-16,@,Lafayette,L,23,58,.397,6,17,.353,10,15,.667,11,37,14,4,1,13,19,,18,48,.375,6,17,.353,21,26,.808,3,24,10,7,0,10,16
2013-02-18,@,Lehigh,W,22,54,.407,6,17,.353,11,17,.647,7,39,15,1,5,7,14,,24,60,.400,1,15,.067,6,15,.400,4,30,10,6,2,4,16
2013-02-24,,Holy Cross,W,31,65,.477,7,16,.438,5,9,.556,12,36,18,4,3,5,8,,22,53,.415,6,19,.316,7,8,.875,5,26,13,1,2,8,12
2013-02-27,,American,W,24,51,.471,5,9,.556,13,14,.929,7,32,12,4,2,8,13,,18,49,.367,1,9,.111,10,12,.833,6,24,5,4,2,7,13
2013-03-02,@,Navy,W,23,47,.489,8,14,.571,8,10,.800,9,31,18,5,2,12,9,,20,55,.364,5,16,.313,1,2,.500,6,21,13,5,3,8,12
2013-03-06,,Navy,W,17,44,.386,2,14,.143,22,24,.917,11,33,6,1,1,10,14,,15,49,.306,3,13,.231,9,15,.600,7,21,8,5,2,8,19
2013-03-09,,Army,W,25,53,.472,4,12,.333,24,28,.857,7,31,12,3,4,3,23,,19,50,.380,5,18,.278,27,35,.771,5,25,15,1,2,8,23
2013-03-13,,Lafayette,W,22,55,.400,2,9,.222,18,23,.783,11,33,14,5,3,5,8,,22,55,.400,5,15,.333,7,11,.636,7,28,10,4,2,8,16
2013-03-21,N,Butler,L,23,62,.371,5,16,.313,5,8,.625,4,30,13,0,4,9,20,,20,55,.364,3,17,.176,25,28,.893,6,36,8,6,3,5,12
2013-11-08,@,Stanford,L,27,63,.429,6,21,.286,8,9,.889,6,29,14,2,0,6,16,,26,54,.481,5,15,.333,15,21,.714,9,38,11,3,6,10,10
2013-11-13,@,Penn State,W,28,46,.609,10,15,.667,24,31,.774,4,26,14,2,1,11,23,,28,57,.491,9,22,.409,15,23,.652,6,22,11,6,1,7,24
2013-11-16,,Saint Francis (PA),W,32,58,.552,8,17,.471,0,0,,7,36,16,3,2,8,11,,19,58,.328,9,30,.300,3,5,.600,6,22,8,6,3,5,7
2013-11-19,@,St. John's (NY),L,26,56,.464,5,15,.333,6,8,.750,7,30,6,4,0,12,13,,28,62,.452,4,15,.267,7,10,.700,10,30,15,9,13,6,9
